full_text,label
no clue,Selected_design_parameter_values_for_objective(s)
Ok  and your mass is pretty small  so it isn t a big deal  Mine is currently  27   44   so I mass trying to reduce it,Selected_design_parameter_values_for_objective(s)
We only need above  2   so try as must as you can to lower the mass,Selected_design_parameter_values_for_objective(s)
but piston pin designer has lopw factorofsafety,Selected_design_parameter_values_for_objective(s)
both  becaus factorofsafety is pretty low too,Selected_design_parameter_values_for_objective(s)
I am done,Selected_design_parameter_values_for_objective(s)
Yep  values finalized,Selected_design_parameter_values_for_objective(s)
piston-pin s factorofsafety is lowest i beliver,Selected_design_parameter_values_for_objective(s)
that s at my minimum dimensions  I can t,Selected_design_parameter_values_for_objective(s)
it says very good,Selected_design_parameter_values_for_objective(s)
Wait  did you just change a value ? ,Selected_design_parameter_values_for_objective(s)
mine is  29 ,Selected_design_parameter_values_for_objective(s)
i am using  60  rn,Selected_design_parameter_values_for_objective(s)
I mass trying to keep dc as alow as possible to save on mass,Selected_design_parameter_values_for_objective(s)
No,Selected_design_parameter_values_for_objective(s)
 1215 ,Selected_design_parameter_values_for_objective(s)
but im strugling with mass,Selected_design_parameter_values_for_objective(s)
same as crankshaft,Selected_design_parameter_values_for_objective(s)
Yeah  I saw that  Wondering if it s the crankshaft,Selected_design_parameter_values_for_objective(s)
i changed the mass from  50  to  30 ,Selected_design_parameter_values_for_objective(s)
I don t actually,Selected_design_parameter_values_for_objective(s)
I changed something but it didn t affect my mass at all,Selected_design_parameter_values_for_objective(s)
maybe  I ll try to go back,Selected_design_parameter_values_for_objective(s)
Nope things changed to the worst now,Selected_design_parameter_values_for_objective(s)
hmm okay,Monitoring_objective_values
what inputs do you control ? ,Selected_design_parameter_values_for_objective(s)
No mines the same,Selected_design_parameter_values_for_objective(s)
For pistonborediameter  equals to  85   what was your mass,Selected_design_parameter_values_for_objective(s)
pistonborediameter  equals to   85   mass  equals to   6   72 ,Selected_design_parameter_values_for_objective(s)
and pistonborediameter  equals to   85 ,Selected_design_parameter_values_for_objective(s)
try bore diamter of  40 ,Selected_design_parameter_values_for_objective(s)
piston-pin has the lowest I believe   1   67 ,Selected_design_parameter_values_for_objective(s)
will do,Selected_design_parameter_values_for_objective(s)
 4706   67   I ve reduced my mass as far as possible,Selected_design_parameter_values_for_objective(s)
KK,Selected_design_parameter_values_for_objective(s)
pistonborediameter  equals to   75   r 2  equals to  0   89   r 3  equals to  0   8 ,Selected_design_parameter_values_for_objective(s)
So I think for  40  mm is good for now,Selected_design_parameter_values_for_objective(s)
Mine s  2   03   Don t think I can get that lower,Selected_design_parameter_values_for_objective(s)
No,Selected_design_parameter_values_for_objective(s)
we need to get below  3  kg for the factorofsafety to really matter at this point,Selected_design_parameter_values_for_objective(s)
Go back to your last brasodcast values  You just fucked the factorofsafety,Selected_design_parameter_values_for_objective(s)
Currently I can have my piston pin part at a Mass  equals to   0   12  and factorofsafety  equals to   3   44 ,Selected_design_parameter_values_for_objective(s)
pistonborediameter equals to  75   mass  equals to   1   36   factorofsafety  equals to   2   85 ,Selected_design_parameter_values_for_objective(s)
shoot something changed,Selected_design_parameter_values_for_objective(s)
working on it,Selected_design_parameter_values_for_objective(s)
I mass at  1   01  for mass if factorofsafety  equals to   2   03   I don t think that can get better unless a shared dimension changes,Selected_design_parameter_values_for_objective(s)
 ? ,Selected_design_parameter_values_for_objective(s)
it was  2   79  then made a couple changes and now it  1   25 ,Selected_design_parameter_values_for_objective(s)
Must be crankshaft,Selected_design_parameter_values_for_objective(s)
 85  right now  I was trying to optimize mass,Selected_design_parameter_values_for_objective(s)
mine is  1215 ,Monitoring_objective_values
Okay good  I mass at  85  too,Selected_design_parameter_values_for_objective(s)
we need it to be higher than  2 ,Selected_design_parameter_values_for_objective(s)
How about we don t change anything and let one person run simulations at a time,Selected_design_parameter_values_for_objective(s)
so let do the best design at  45 ,Selected_design_parameter_values_for_objective(s)
my best was  1   67  at a bore diameter of  45 ,Selected_design_parameter_values_for_objective(s)
Change it back to a run with a factorofsafety greater than  2 ,Selected_design_parameter_values_for_objective(s)
Like now,Selected_design_parameter_values_for_objective(s)
no,Selected_design_parameter_values_for_objective(s)
nothing much i could change at  45 ,Selected_design_parameter_values_for_objective(s)
wont let me,Selected_design_parameter_values_for_objective(s)
it s not me im good,Monitoring_objective_values
can you please share your design variables so that we know what each needs,Selected_design_parameter_values_for_objective(s)
Hi,Selected_design_parameter_values_for_objective(s)
Hi,Selected_design_parameter_values_for_objective(s)
Hi,Selected_design_parameter_values_for_objective(s)
Hi,Selected_design_parameter_values_for_objective(s)
Hi,Selected_design_parameter_values_for_objective(s)
heyhey,Selected_design_parameter_values_for_objective(s)
yo,Selected_design_parameter_values_for_objective(s)
SJ,Selected_design_parameter_values_for_objective(s)
Brendan,Selected_design_parameter_values_for_objective(s)
Piston diameter of  75 ,Selected_design_parameter_values_for_objective(s)
Tractor king,Selected_design_parameter_values_for_objective(s)
tractor king,Selected_design_parameter_values_for_objective(s)
lil nas ?  ?  ?  ? ,Selected_design_parameter_values_for_objective(s)
i broadcasted my best,Selected_design_parameter_values_for_objective(s)
 75 ,Selected_design_parameter_values_for_objective(s)
Hi,Selected_design_parameter_values_for_objective(s)
Whichever works best for you,Selected_design_parameter_values_for_objective(s)
hiyo,Selected_design_parameter_values_for_objective(s)
idk what im doing at the moment,Selected_design_parameter_values_for_objective(s)
lets do  62   5 ,Selected_design_parameter_values_for_objective(s)
i broadcasted my best,Selected_design_parameter_values_for_objective(s)
woof woof,Selected_design_parameter_values_for_objective(s)
woof woof,Selected_design_parameter_values_for_objective(s)
Ok I also broadcast my best  it gives good weight and fs,Monitoring_objective_values
let me check,Selected_design_parameter_values_for_objective(s)
piston diameter is  75   thickness is  10   5 ,Selected_design_parameter_values_for_objective(s)
do you have offset value ? ,Selected_design_parameter_values_for_objective(s)
 ? ,Selected_design_parameter_values_for_objective(s)
increase  sorry,Selected_design_parameter_values_for_objective(s)
ok yeye,Monitoring_objective_values
no idea,Selected_design_parameter_values_for_objective(s)
i dont think so,Selected_design_parameter_values_for_objective(s)
I am a little confused  I though I knew what I was doing  but when I hit broadcast my numbers for the subsystem changed ,Selected_design_parameter_values_for_objective(s)
yo uright,Selected_design_parameter_values_for_objective(s)
Made diameter  75 ,Exploration_of_design_parameter_values
Yeah I mass not exactly sure either  We need to get the total factorofsafety over  2   and total mass under  3   Not quite sure on how all the parts interact,Selected_design_parameter_values_for_objective(s)
so for flywheel reasonable mass and best factorofsafety is giving thickness of  12 ,Selected_design_parameter_values_for_objective(s)
I currently have the lightest mass and it is still too much ,Selected_design_parameter_values_for_objective(s)
 ? ,Selected_design_parameter_values_for_objective(s)
no,Selected_design_parameter_values_for_objective(s)
Im at  2 nd lowest mass,Selected_design_parameter_values_for_objective(s)
yup,Selected_design_parameter_values_for_objective(s)
with what I have now my mass is the lowest it can be,Selected_design_parameter_values_for_objective(s)
Just did max   105  ,Selected_design_parameter_values_for_objective(s)
my configuration has one of the lowest masses available atm,Selected_design_parameter_values_for_objective(s)
they don t wanna give us  20  bucks,Selected_design_parameter_values_for_objective(s)
mine is currently mass equals to  0   02  and factorofsafety equals to  0   22  but my max factorofsafety is  0   24 ,Selected_design_parameter_values_for_objective(s)
they don t wanna give us  20  bucks,Selected_design_parameter_values_for_objective(s)
reduced to  150 ,Selected_design_parameter_values_for_objective(s)
group - go to mid range  follow crankshaft lead,Selected_design_parameter_values_for_objective(s)
group - go to mid range  follow crankshaft lead,Selected_design_parameter_values_for_objective(s)
group - go to mid range  follow crankshaft lead,Selected_design_parameter_values_for_objective(s)
group - go to mid range  follow crankshaft lead,Selected_design_parameter_values_for_objective(s)
I like it  I just broadcasted the parameter that has the highest factorofsafety for my lowest possible weight,Selected_design_parameter_values_for_objective(s)
mine is  0   14  which is highest for my lowest mass option,Selected_design_parameter_values_for_objective(s)
I set the crankshaft to the lowest mass  mass  equals to    16   fs  equals to   3   34   Sending this to everyone,Selected_design_parameter_values_for_objective(s)
I set the crankshaft to the lowest mass  mass  equals to    16   fs  equals to   3   34   Sending this to everyone,Selected_design_parameter_values_for_objective(s)
I set the crankshaft to the lowest mass  mass  equals to    16   fs  equals to   3   34   Sending this to everyone,Selected_design_parameter_values_for_objective(s)
I set the crankshaft to the lowest mass  mass  equals to    16   fs  equals to   3   34   Sending this to everyone,Selected_design_parameter_values_for_objective(s)
I think I ve lowered it as much as possible without completely sacrificing factorofsafety,Selected_design_parameter_values_for_objective(s)
I can choose diameter between  75  and  105 ,Selected_design_parameter_values_for_objective(s)
I have the piston set to near lowest mass  mass equals to  0   69  and factorofsafety  equals to   3   84   sending this to everyone,Selected_design_parameter_values_for_objective(s)
I have the piston set to near lowest mass  mass equals to  0   69  and factorofsafety  equals to   3   84   sending this to everyone,Selected_design_parameter_values_for_objective(s)
I have the piston set to near lowest mass  mass equals to  0   69  and factorofsafety  equals to   3   84   sending this to everyone,Selected_design_parameter_values_for_objective(s)
group :  how much does your part currently weigh,Selected_design_parameter_values_for_objective(s)
group :  how much does your part currently weigh,Selected_design_parameter_values_for_objective(s)
nothing actually,Selected_design_parameter_values_for_objective(s)
group :  how much does your part currently weigh,Selected_design_parameter_values_for_objective(s)
group :  how much does your part currently weigh,Selected_design_parameter_values_for_objective(s)
I have the lowest mass configuration   0   55   and the highest factorofsafety   5625   setup currently  Unsure why the overall stats are poor at the moment ,Selected_design_parameter_values_for_objective(s)
I have the lowest mass configuration   0   55   and the highest factorofsafety   5625   setup currently  Unsure why the overall stats are poor at the moment ,Selected_design_parameter_values_for_objective(s)
I have the lowest mass configuration   0   55   and the highest factorofsafety   5625   setup currently  Unsure why the overall stats are poor at the moment ,Selected_design_parameter_values_for_objective(s)
I have the lowest mass configuration   0   55   and the highest factorofsafety   5625   setup currently  Unsure why the overall stats are poor at the moment ,Selected_design_parameter_values_for_objective(s)
I believe we all have lowest masses setup now  Make sure to check for broadcasts  We ll take it from there ,Selected_design_parameter_values_for_objective(s)
I believe we all have lowest masses setup now  Make sure to check for broadcasts  We ll take it from there ,Selected_design_parameter_values_for_objective(s)
What variables do you control ? ,Selected_design_parameter_values_for_objective(s)
I believe we all have lowest masses setup now  Make sure to check for broadcasts  We ll take it from there ,Selected_design_parameter_values_for_objective(s)
I believe we all have lowest masses setup now  Make sure to check for broadcasts  We ll take it from there ,Selected_design_parameter_values_for_objective(s)
Ok but what about the chart,Selected_design_parameter_values_for_objective(s)
 60  mm,Selected_design_parameter_values_for_objective(s)
Idk if we have certain rounds or not,Selected_design_parameter_values_for_objective(s)
ohhhi see  it goes all the way up to  80 ,Selected_design_parameter_values_for_objective(s)
My max is only  0   24  but I can increase it to  0   22  while only adding  0   01  mass,Selected_design_parameter_values_for_objective(s)
no idea,Selected_design_parameter_values_for_objective(s)
piston guy controls it,Selected_design_parameter_values_for_objective(s)
wait so I asked piston to lower his mass  So now my factorofsafety is lowered to  70  ,Effects_of_design_parameters_on_objectives
we are at fair,Selected_design_parameter_values_for_objective(s)
i brought it down,Selected_design_parameter_values_for_objective(s)
 15886   04 ,Selected_design_parameter_values_for_objective(s)
Ok  We need total to be less than  3   My part costs roughly  0   6  when combined with the piston-pin ,Selected_design_parameter_values_for_objective(s)
do those have names or are they just called that  I think you might control something I mass not seeing for some reason,Selected_design_parameter_values_for_objective(s)
 150 ,Selected_design_parameter_values_for_objective(s)
yup thats working ,Selected_design_parameter_values_for_objective(s)
group - what design variable do you not control that your design depends on,Selected_design_parameter_values_for_objective(s)
group - what design variable do you not control that your design depends on,Selected_design_parameter_values_for_objective(s)
group - what design variable do you not control that your design depends on,Selected_design_parameter_values_for_objective(s)
group - what design variable do you not control that your design depends on,Selected_design_parameter_values_for_objective(s)
Do you know who controls those factors ? ,Selected_design_parameter_values_for_objective(s)
 1   8  to  4   72   I mass currently at  2   14  but can drop to  1   96  without loosing too much factorofsafety,Selected_design_parameter_values_for_objective(s)
What are the weight and factorofsafety ranges for your part ?  Mine are   12  to  3   85  kg   2  to  60  for factorofsafety  Sending to everyone,Effects_of_design_parameters_on_objectives
What are the weight and factorofsafety ranges for your part ?  Mine are   12  to  3   85  kg   2  to  60  for factorofsafety  Sending to everyone,Effects_of_design_parameters_on_objectives
What are the weight and factorofsafety ranges for your part ?  Mine are   12  to  3   85  kg   2  to  60  for factorofsafety  Sending to everyone,Effects_of_design_parameters_on_objectives
i have one more setting before im at my lowest,Selected_design_parameter_values_for_objective(s)
oh the round number is the simulation number,Selected_design_parameter_values_for_objective(s)
What are the weight and factorofsafety ranges for your part ?  Mine are   12  to  3   85  kg   2  to  60  for factorofsafety  Sending to everyone,Effects_of_design_parameters_on_objectives
 150 ,Selected_design_parameter_values_for_objective(s)
its as low as itll go,Selected_design_parameter_values_for_objective(s)
my lowest mass is  0   12   im currently at  0   37 ,Selected_design_parameter_values_for_objective(s)
makes it way worse,Selected_design_parameter_values_for_objective(s)
done,Selected_design_parameter_values_for_objective(s)
Flywheel mass :  from  0   52  to  1   0   factorofsafety from  701  to  5625  ,Selected_design_parameter_values_for_objective(s)
Flywheel mass :  from  0   52  to  1   0   factorofsafety from  701  to  5625  ,Selected_design_parameter_values_for_objective(s)
Flywheel mass :  from  0   52  to  1   0   factorofsafety from  701  to  5625  ,Selected_design_parameter_values_for_objective(s)
Flywheel mass :  from  0   52  to  1   0   factorofsafety from  701  to  5625  ,Selected_design_parameter_values_for_objective(s)
me too,Selected_design_parameter_values_for_objective(s)
 to everyone  Due to the small mass of my part I increased to max weight   0   05   and mas factorofsafety   0   51  ,Selected_design_parameter_values_for_objective(s)
 to everyone  Due to the small mass of my part I increased to max weight   0   05   and mas factorofsafety   0   51  ,Selected_design_parameter_values_for_objective(s)
awesome  i think this will help  Should I go to my lowest setting or no ?  Im on my second to lowest setting right now,Selected_design_parameter_values_for_objective(s)
 to everyone  Due to the small mass of my part I increased to max weight   0   05   and mas factorofsafety   0   51  ,Selected_design_parameter_values_for_objective(s)
yea as low it gets my factorofsafety shoots up,Selected_design_parameter_values_for_objective(s)
 to everyone  Due to the small mass of my part I increased to max weight   0   05   and mas factorofsafety   0   51  ,Selected_design_parameter_values_for_objective(s)
min weight  :   0   5 kg  max weight  :   1   61  kg,Selected_design_parameter_values_for_objective(s)
ok it went up to  300  rn,Selected_design_parameter_values_for_objective(s)
okay  so you part and my part are the heaviest,Selected_design_parameter_values_for_objective(s)
min factorofsafety  equals to    38   max factorofsafety  1   32 ,Selected_design_parameter_values_for_objective(s)
i am maxed out i think,Selected_design_parameter_values_for_objective(s)
flywheel is  0   52  currently,Selected_design_parameter_values_for_objective(s)
back to poor,Selected_design_parameter_values_for_objective(s)
 150  is lowest right ? ,Selected_design_parameter_values_for_objective(s)
sorry hit the wrong button fixed it,Selected_design_parameter_values_for_objective(s)
can you share your equations ? ,Selected_design_parameter_values_for_objective(s)
whats dc,Selected_design_parameter_values_for_objective(s)
Crankshaft  1   08  kg,Selected_design_parameter_values_for_objective(s)
Crankshaft  1   08  kg,Selected_design_parameter_values_for_objective(s)
no,Selected_design_parameter_values_for_objective(s)
Crankshaft  1   08  kg,Selected_design_parameter_values_for_objective(s)
Crankshaft  1   08  kg,Selected_design_parameter_values_for_objective(s)
Im currently broadcasting bearingoffset  60  dc  10  which is mass   99  and factorofsafety   67 ,Selected_design_parameter_values_for_objective(s)
I have thickness as  12  and diameter as  60 ,Selected_design_parameter_values_for_objective(s)
 0   05  kg,Selected_design_parameter_values_for_objective(s)
sorry  dc ,Selected_design_parameter_values_for_objective(s)
I can increase my mass toi  0   75  and my factorofsafety to  24   38 ,Selected_design_parameter_values_for_objective(s)
  ? ,Selected_design_parameter_values_for_objective(s)
no,Selected_design_parameter_values_for_objective(s)
I mass confident I mass at my optimal setting  No others even close ,Selected_design_parameter_values_for_objective(s)
Only way to get higher factorofsafety at  1   32  is to raise weight to  1   14 ,Selected_design_parameter_values_for_objective(s)
can you share all your variables,Selected_design_parameter_values_for_objective(s)
I mass confident I mass at my optimal setting  No others even close ,Selected_design_parameter_values_for_objective(s)
i will compile,Selected_design_parameter_values_for_objective(s)
I mass confident I mass at my optimal setting  No others even close ,Selected_design_parameter_values_for_objective(s)
I mass confident I mass at my optimal setting  No others even close ,Selected_design_parameter_values_for_objective(s)
 ?  ? ,Selected_design_parameter_values_for_objective(s)
can you please share your variables with just the letters,Selected_design_parameter_values_for_objective(s)
if you read design variables section on the sheet,Selected_design_parameter_values_for_objective(s)
and t _ H,Selected_design_parameter_values_for_objective(s)
I control the r values,Selected_design_parameter_values_for_objective(s)
can you please share your variables with just the letters,Selected_design_parameter_values_for_objective(s)
No idea,Selected_design_parameter_values_for_objective(s)
tf- 27 ,Selected_design_parameter_values_for_objective(s)
ds- 60 ,Selected_design_parameter_values_for_objective(s)
don t change for sometine,Selected_design_parameter_values_for_objective(s)
changing piston currently has  0  effect on factorofsafety whatsoever,Selected_design_parameter_values_for_objective(s)
Maybe ?  Try it and see what happens,Selected_design_parameter_values_for_objective(s)
What do you mean ?   0   52  is my minimum mass,Selected_design_parameter_values_for_objective(s)
changing piston currently has  0  effect on factorofsafety whatsoever,Selected_design_parameter_values_for_objective(s)
changing piston currently has  0  effect on factorofsafety whatsoever,Selected_design_parameter_values_for_objective(s)
changing piston currently has  0  effect on factorofsafety whatsoever,Selected_design_parameter_values_for_objective(s)
Is that the lowest mass setting without compromising factorofsafety,Selected_design_parameter_values_for_objective(s)
i don t need dc,Selected_design_parameter_values_for_objective(s)
i did try it a few minutes ago  did anythjing change ?  Ill try it again,Selected_design_parameter_values_for_objective(s)
Current config is good remember these settings on your paper  Lets call this plan A,Selected_design_parameter_values_for_objective(s)
Current config is good remember these settings on your paper  Lets call this plan A,Selected_design_parameter_values_for_objective(s)
Current config is good remember these settings on your paper  Lets call this plan A,Selected_design_parameter_values_for_objective(s)
Current config is good remember these settings on your paper  Lets call this plan A,Selected_design_parameter_values_for_objective(s)
ok i am not gonna change without letting yopu know,Selected_design_parameter_values_for_objective(s)
ok and i think mine is only related to piston pin guy,Selected_design_parameter_values_for_objective(s)
hmmm im not sure,Selected_design_parameter_values_for_objective(s)
thats high my max factorofsafety doesn t even go above  1   23 ,Selected_design_parameter_values_for_objective(s)
connecting rod thickness  t 1   and connecting rod length ratio  r 1  ,Selected_design_parameter_values_for_objective(s)
because i believe your part is the heaviest,Selected_design_parameter_values_for_objective(s)
those values give the best factorofsafety value ans  2 nd lowest mass,Selected_design_parameter_values_for_objective(s)
no i do not  i am compiling everyones,Effects_of_design_parameters_on_objectives
Lets improve lowest factorofsafety now  What is yours ? ,Selected_design_parameter_values_for_objective(s)
Lets improve lowest factorofsafety now  What is yours ? ,Selected_design_parameter_values_for_objective(s)
Yeah  the flywheel won t break  so i was just minimizing mass,Selected_design_parameter_values_for_objective(s)
Lets improve lowest factorofsafety now  What is yours ? ,Selected_design_parameter_values_for_objective(s)
Lets improve lowest factorofsafety now  What is yours ? ,Selected_design_parameter_values_for_objective(s)
i do,Selected_design_parameter_values_for_objective(s)
mine is  1200 ,Selected_design_parameter_values_for_objective(s)
my lowest factorofsafety is  1   46   max is  31   19 ,Selected_design_parameter_values_for_objective(s)
I had r 2  equals to   75   and r 3  equals to   68  and that gave an okay factorofsafety  but I just lowered it to r 2  equals to   7  and r 3  equals to   55  which lowered the factorofsafety too much,Selected_design_parameter_values_for_objective(s)
Alright  I mass on lowest bore diameter now  Mass  equals to    91   factorofsafety  equals to   7   37 ,Selected_design_parameter_values_for_objective(s)
Alright  I mass on lowest bore diameter now  Mass  equals to    91   factorofsafety  equals to   7   37 ,Selected_design_parameter_values_for_objective(s)
Alright  I mass on lowest bore diameter now  Mass  equals to    91   factorofsafety  equals to   7   37 ,Selected_design_parameter_values_for_objective(s)
Alright  I mass on lowest bore diameter now  Mass  equals to    91   factorofsafety  equals to   7   37 ,Selected_design_parameter_values_for_objective(s)
okay now weight is down  but factorofsafety is a tad too low,Selected_design_parameter_values_for_objective(s)
check what you have now  piston changed,Selected_design_parameter_values_for_objective(s)
currently with the rod designer,Selected_design_parameter_values_for_objective(s)
GROUP :  let me alter some things real quick,Selected_design_parameter_values_for_objective(s)
GROUP :  let me alter some things real quick,Selected_design_parameter_values_for_objective(s)
GROUP :  let me alter some things real quick,Selected_design_parameter_values_for_objective(s)
GROUP :  let me alter some things real quick,Selected_design_parameter_values_for_objective(s)
sounds good  flywheel now needs to check theirs i think,Selected_design_parameter_values_for_objective(s)
Current settings seem to just hit the min values  seems like a good reference point   all ,Selected_design_parameter_values_for_objective(s)
i think everyone else has more influence than i do  my max factorofsafety i can go to is  1   23  at the moment and my max mass is 0   07 ,Selected_design_parameter_values_for_objective(s)
Current settings seem to just hit the min values  seems like a good reference point   all ,Selected_design_parameter_values_for_objective(s)
it looks like we are at good now,Selected_design_parameter_values_for_objective(s)
group :  one change at a time  let crankshaft change and then he she can let us know ,Selected_design_parameter_values_for_objective(s)
Current settings seem to just hit the min values  seems like a good reference point   all ,Selected_design_parameter_values_for_objective(s)
Current settings seem to just hit the min values  seems like a good reference point   all ,Selected_design_parameter_values_for_objective(s)
do you depend on t 1  or r 1  ? ,Selected_design_parameter_values_for_objective(s)
group :  one change at a time  let crankshaft change and then he she can let us know ,Selected_design_parameter_values_for_objective(s)
group :  one change at a time  let crankshaft change and then he she can let us know ,Selected_design_parameter_values_for_objective(s)
group :  one change at a time  let crankshaft change and then he she can let us know ,Selected_design_parameter_values_for_objective(s)
 5625   56 ,Selected_design_parameter_values_for_objective(s)
kmaybe not,Selected_design_parameter_values_for_objective(s)
GROUP :  crankshaft done  factorofsafety is great  mass needs just a little bit to bring into Very Good  piston goes next,Selected_design_parameter_values_for_objective(s)
GROUP :  crankshaft done  factorofsafety is great  mass needs just a little bit to bring into Very Good  piston goes next,Selected_design_parameter_values_for_objective(s)
Well the flywheel has a factorofsafety of  5625   56 ,Selected_design_parameter_values_for_objective(s)
GROUP :  crankshaft done  factorofsafety is great  mass needs just a little bit to bring into Very Good  piston goes next,Selected_design_parameter_values_for_objective(s)
GROUP :  crankshaft done  factorofsafety is great  mass needs just a little bit to bring into Very Good  piston goes next,Selected_design_parameter_values_for_objective(s)
do you depend on t 1  or r 1  ? ,Selected_design_parameter_values_for_objective(s)
Ive changed it and I can sway the overall by roughly  0   1  by adding  0   03  mass,Selected_design_parameter_values_for_objective(s)
I think he influences it the most,Selected_design_parameter_values_for_objective(s)
Group- only piston engineer edits,Selected_design_parameter_values_for_objective(s)
Group- only piston engineer edits,Selected_design_parameter_values_for_objective(s)
Group- only piston engineer edits,Selected_design_parameter_values_for_objective(s)
Group- only piston engineer edits,Selected_design_parameter_values_for_objective(s)
no way,Selected_design_parameter_values_for_objective(s)
you done ? ,Monitoring_objective_values
do you depend on t 1  or r 1  ? ,Selected_design_parameter_values_for_objective(s)
no,Selected_design_parameter_values_for_objective(s)
piston change :  cur mass  equals to   1   0 kg   cur factorofsafety  equals to   4   56 ,Selected_design_parameter_values_for_objective(s)
do you depend on t 1  or r 1  ? ,Selected_design_parameter_values_for_objective(s)
piston change :  cur mass  equals to   1   0 kg   cur factorofsafety  equals to   4   56 ,Selected_design_parameter_values_for_objective(s)
piston change :  cur mass  equals to   1   0 kg   cur factorofsafety  equals to   4   56 ,Selected_design_parameter_values_for_objective(s)
ok nvm,Selected_design_parameter_values_for_objective(s)
piston change :  cur mass  equals to   1   0 kg   cur factorofsafety  equals to   4   56 ,Selected_design_parameter_values_for_objective(s)
 24   3  at mass  equals to    75 ,Selected_design_parameter_values_for_objective(s)
i control Ti and r 1 ,Selected_design_parameter_values_for_objective(s)
flywheel unchanged    0   52  kg and factorofsafety  1215 ,Selected_design_parameter_values_for_objective(s)
below  45  weight and above  2  factorofsafety for auto engine design,Selected_design_parameter_values_for_objective(s)
it can range from  2  to  60 ,Selected_design_parameter_values_for_objective(s)
flywheel unchanged    0   52  kg and factorofsafety  1215 ,Selected_design_parameter_values_for_objective(s)
flywheel unchanged    0   52  kg and factorofsafety  1215 ,Selected_design_parameter_values_for_objective(s)
flywheel unchanged    0   52  kg and factorofsafety  1215 ,Selected_design_parameter_values_for_objective(s)
on the projector,Selected_design_parameter_values_for_objective(s)
GROUP :  flywheel next  please try to get mass down without going under factorofsafety of  2 ,Selected_design_parameter_values_for_objective(s)
GROUP :  flywheel next  please try to get mass down without going under factorofsafety of  2 ,Selected_design_parameter_values_for_objective(s)
Do it  I think you have the most influence over factorofsafety  Piston pin guy can only go to a max of  1   23  factorofsafety  rod designer has a current factorofsafety of  11   3   crankshaft factorofsafety is  1   11   and mine is  7   37 ,Selected_design_parameter_values_for_objective(s)
no,Selected_design_parameter_values_for_objective(s)
GROUP :  flywheel next  please try to get mass down without going under factorofsafety of  2 ,Selected_design_parameter_values_for_objective(s)
GROUP :  flywheel next  please try to get mass down without going under factorofsafety of  2 ,Selected_design_parameter_values_for_objective(s)
I mass on second lowest diameter at the moment,Selected_design_parameter_values_for_objective(s)
group-flywheel now,Selected_design_parameter_values_for_objective(s)
group-flywheel now,Selected_design_parameter_values_for_objective(s)
yes  the minimum is  700  haha,Selected_design_parameter_values_for_objective(s)
group :  nobody depends on what i change  so ill edit last ,Selected_design_parameter_values_for_objective(s)
group-flywheel now,Selected_design_parameter_values_for_objective(s)
only way to go above  2  with current settings is to raise mass to  1   31 ,Selected_design_parameter_values_for_objective(s)
group :  nobody depends on what i change  so ill edit last ,Selected_design_parameter_values_for_objective(s)
group-flywheel now,Selected_design_parameter_values_for_objective(s)
group :  nobody depends on what i change  so ill edit last ,Selected_design_parameter_values_for_objective(s)
group :  nobody depends on what i change  so ill edit last ,Selected_design_parameter_values_for_objective(s)
t 1  or flywheelthickness ? ,Selected_design_parameter_values_for_objective(s)
Crankshaft just brought up perhaps the person with the lowest factorofsafety will fail first  so they re factorofsafety is the most important  What do you think ? ,Selected_design_parameter_values_for_objective(s)
Crankshaft just brought up perhaps the person with the lowest factorofsafety will fail first  so they re factorofsafety is the most important  What do you think ? ,Selected_design_parameter_values_for_objective(s)
Crankshaft just brought up perhaps the person with the lowest factorofsafety will fail first  so they re factorofsafety is the most important  What do you think ? ,Selected_design_parameter_values_for_objective(s)
flywheel - update the group when you change ,Selected_design_parameter_values_for_objective(s)
no one depends on mine either,Selected_design_parameter_values_for_objective(s)
I think i have my ideal broadcast,Selected_design_parameter_values_for_objective(s)
I think i have my ideal broadcast,Selected_design_parameter_values_for_objective(s)
I think i have my ideal broadcast,Selected_design_parameter_values_for_objective(s)
I think i have my ideal broadcast,Selected_design_parameter_values_for_objective(s)
i dont think it actually changes the factorofsafety,Selected_design_parameter_values_for_objective(s)
me too,Selected_design_parameter_values_for_objective(s)
which I just tried but someone else must have made a change at the same time,Selected_design_parameter_values_for_objective(s)
okay i ust put my factorofsafety to  63   did it affect it much ? ,Selected_design_parameter_values_for_objective(s)
flywheel  are you good ? ,Selected_design_parameter_values_for_objective(s)
just to see is it the one with the lowest ms and highest factorofsafety in the far right column ? ,Selected_design_parameter_values_for_objective(s)
okay i just put my factorofsafety to  63   did it affect it much ? ,Selected_design_parameter_values_for_objective(s)
Yeah its down to like   67  now,Selected_design_parameter_values_for_objective(s)
Are you done flywheel ? ,Exploration_of_design_parameter_values
grp-im done,Selected_design_parameter_values_for_objective(s)
I raised mine to  2   28  so someone made a change to something much lower than that,Selected_design_parameter_values_for_objective(s)
should i switch back then ? ,Selected_design_parameter_values_for_objective(s)
grp-im done,Selected_design_parameter_values_for_objective(s)
grp-im done,Selected_design_parameter_values_for_objective(s)
grp-im done,Selected_design_parameter_values_for_objective(s)
GROUP :  flywheel done for now  please Connecting Rod next with same goal of lower mass w o factorofsafety under  2 ,Selected_design_parameter_values_for_objective(s)
