full_text,label
We are good on factorofsafety  but we need to lower our mass ,Providing_information
Just changed some things so we are going in the right direction ,Providing_information
looks like we need to reduce mass and maintain factorofsafety,Providing_information
ok i will lessen the thickness ,Providing_information
Nope  only need one thing from the piston,Providing_information
Nope  only need one thing from the piston,Providing_information
It s connecting rod Casey geez,Providing_information
yeet,Providing_information
nope ,Providing_information
Nope,Providing_information
looks like we need to reduce mass and maintain factorofsafety,Providing_information
I think that will be the crankshaft ,Providing_information
nevermind i am at the minimum thickness setting,Providing_information
I will change to  70 ,Providing_information
truuu,Providing_information
I don t think so,Providing_information
nope,Providing_information
Yea  I am working with my numbers to try and fix that ,Providing_information
our mass still needs to go down so try and lower that as much as possible,Providing_information
okay,Providing_information
Im at diameter  equals to   52   5  and thickness  equals to   35 ,Providing_information
okay,Providing_information
looks like I picked a whole bouquet of oopsy daisies,Providing_information
 80  as the current design,Providing_information
I ll ask them,Providing_information
got it  thanks,Providing_information
I change the diameter to  80  ,Providing_information
flywheelthickness  equals to   22  and flywheeldiameter  equals to   49 ,Providing_information
Yes  My current design has a mass of  0   53  and a factorofsafety of  2   1 ,Providing_information
I change it to  80  now,Providing_information
or crankshaft,Providing_information
 conrod,Providing_information
lol,Providing_information
thickness  ratio of length of rod to length of crank and piston bore diameter,Providing_information
Our factorofsafety just dropped a ton,Providing_information
bark,Providing_information
 25  mm,Providing_information
 0   53  is the mass of my piston currently,Providing_information
Cool,Providing_information
Okay no longer good on factorofsafety,Providing_information
we need to decrease it a bit,Providing_information
My parameters are thickness  ratio of length of rod to length of crank and piston bore diameter  If you feel this directly applies to your design let me know ,Providing_information
Need to increase factorofsafety,Providing_information
My parameters are thickness  ratio of length of rod to length of crank and piston bore diameter  If you feel this directly applies to your design let me know ,Providing_information
right now it s  11   09 ,Providing_information
flywheel thickness  flywheelthickness  and flywheel shaft diameter  flywheeldiameter ,Providing_information
I cannot bring that down too much farther as factorofsafety is at  2   1 ,Providing_information
Yeah  I have not changed anything since my parameters were at the bounds of what I could input so I ll reach out to the other folks about it,Providing_information
oh shoot didnt realize when u hit check for broadcast it updates,Providing_information
Currently is  21   49  for me  factorofsafety is  1   74 ,Providing_information
ok,Providing_information
Im at  4   09 ,Providing_information
oh shoot didnt realize when u hit check for broadcast it updates,Providing_information
 0   55 ,Providing_information
oh shoot didnt realize when u hit check for broadcast it updates,Providing_information
oh shoot didnt realize when u hit check for broadcast it updates,Providing_information
its  4821   91 ,Providing_information
I mass good  thanks,Providing_information
currently  0   06 ,Providing_information
havent figured out the lowest yet but it should be around  1   15 ,Providing_information
Ok  trying to figure out who s part weighs the most rn,Providing_information
No  it should still be at  40 mm,Providing_information
Mine are flywheel thickness  flywheelthickness  and flywheel shaft diameter  flywheeldiameter ,Providing_information
 2   26 ,Providing_information
And the mass for my component is  0   55 ,Providing_information
 0   06 ,Providing_information
rying to figure out who s part weighs the most rn,Providing_information
Mine is at  2   55 ,Providing_information
Ok,Providing_information
Ok thank you ,Providing_information
nope  thanks ,Providing_information
yeah  i dont think i can change diameter because it will affect everyone,Providing_information
no  25  is the highest it goes ,Providing_information
Oops  my thickness is  10  mm,Providing_information
ok mine are bearingoffset and dc will look into those,Providing_information
 6   61 ,Providing_information
I just updated my broadcast  I found good values that work  but I can iterate mine if need be  Just let me know ,Providing_information
You have a lot of parameters to change  so try and run as many simulations as possible to try and find the sweet spot of mass and factorofsafety,Providing_information
bore diameter is  40 mm,Providing_information
I just updated my broadcast  I found good values that work  but I can iterate mine if need be  Just let me know ,Providing_information
I am updating my pin now to get a factorofsafety of about  2   1  and reduce the mass,Providing_information
just as a reference,Providing_information
literally dead lol - try to increase factorofsafety,Providing_information
ok looks like you have the biggest   of mass in our system,Providing_information
With t  10  pistonborediameter  25  and bearingoffset equals to  70  the output is ms equals to  0   55  and factorofsafety equals to  4821   91 ,Providing_information
okay so my factorofsafety is over  2000  for any design parameters and the mass is less than  2  so I can t figure out how my design affects everyone,Providing_information
we need mass down a bit,Providing_information
My mass is  0   87 ,Providing_information
okie,Providing_information
I currently have it at the lowest   150  am trying to run simulation to see how it affects the output values,Providing_information
Ok  With my current design  mass is  0   53  and factorofsafety is  2   1 ,Providing_information
I mass guessing the crankshaft  the piston is   55  and the piston pin is  0   06 ,Providing_information
right now  I am at  20 ,Providing_information
Bore diameter according to the piston is  40  mm,Providing_information
now im using diameter  equals to   55  thickness  15 ,Providing_information
hmm ok  ,Providing_information
 8   67 ,Providing_information
mass is   13  and factorofsafety is  3   1 ,Providing_information
Yea I believe so ,Providing_information
Looks good  I am at  2   03  and  0   05   equals to  mass,Providing_information
were in good range rn,Providing_information
I also have that dimension,Providing_information
were in good range rn,Providing_information
were in good range rn,Providing_information
were in good range rn,Providing_information
so someone is a little confused,Providing_information
TRUE,Providing_information
okay now we re better lol - idk what happened,Providing_information
Ive gotten mine to the lowest weight while still having a factorofsafety of  2 ,Providing_information
mines at  3 ,Providing_information
Ive gotten mine to the lowest weight while still having a factorofsafety of  2 ,Providing_information
Yeah,Providing_information
Yeah  that was weird haha,Providing_information
Ive gotten mine to the lowest weight while still having a factorofsafety of  2 ,Providing_information
Ive gotten mine to the lowest weight while still having a factorofsafety of  2 ,Providing_information
and our average is really low,Providing_information
currenty  2   03   but that can be raised ,Providing_information
 61   91 ,Providing_information
i was using the max but am running simulations for a smaller value currently,Providing_information
nice,Providing_information
Mine is at  4   55 ,Providing_information
Awesome  thanks ,Providing_information
thanks ,Providing_information
I don t think we need to match our diameter bc mine only goes from  40  to  70 ,Providing_information
for the last simulation it is  43 ,Providing_information
Im sitting at mass  equals to   0   18  and factorofsafety  equals to   3   41   Not trying to change my values,Providing_information
Ok I was at bearing support offset of  150  and crank-pin diameter of  43   8 ,Providing_information
ooo nice,Providing_information
 1   64 ,Providing_information
Im sitting at mass  equals to   0   18  and factorofsafety  equals to   3   41   Not trying to change my values,Providing_information
Which gives lowest weight,Providing_information
That s good,Providing_information
The input crank-shaft bearing support offset,Providing_information
 1   64 ,Providing_information
 max,Providing_information
okay okay,Providing_information
ok that was what I was seeing as well,Providing_information
perfect,Providing_information
Yup ,Providing_information
Im sitting at mass  equals to   0   18  and factorofsafety  equals to   3   41   Not trying to change my value,Providing_information
weight is an output for me  The lowest weight I can get with a passable factor of safety at the current bore is  0   53 ,Providing_information
Your old values gave a higher mass with same factorofsafety  but not sure how it affects other stuff,Providing_information
 40 - 70  mm,Providing_information
yes,Providing_information
 40 - 70 ,Providing_information
mass  equals to   11   09 ,Providing_information
alright ,Providing_information
ok same,Providing_information
factorofsafety  equals to   8   67 ,Providing_information
Ok I think ive worked out a good combo as far as mass factorofsafety ,Providing_information
I have it set to max currently  so we may need to both be changing that,Providing_information
diameter is  25  mm,Providing_information
yes ,Providing_information
I think my part is probably the lightest so if we need to bump up the factorofsafety  I can make my part heavier,Providing_information
Sounds great to me,Providing_information
 15  to  25 ,Providing_information
ms :  1   17  fs :  2   0 ,Providing_information
Sounds great to me  With my current design  mass is  0   53  and factorofsafety is  2   1 ,Providing_information
I could  but in reality the goal is  2   0   I could only go upto  3   44   but it would appear that the factorofsafety issue isn t on my end ,Providing_information
Yea I don t think so either ,Providing_information
I think my part is probably the lightest so if we need to bump up the factorofsafety  I can make my part heavier,Providing_information
Currently have a simulation at bearingoffset equals to  150   dc equals to  50  flywheeldiameter equals to  40  flywheelthickness equals to  51  pistonborediameter equals to  105  with projected output ms equals to  23   24  and factorofsafety equals to  3   96 ,Providing_information
currently  50 ,Providing_information
I would double my system weight though ,Providing_information
So I think my subsytem is heaviest so I need to drop weight as much as possible  while other lighter subsystems make up for increased factorofsafety,Providing_information
piston-pin length to piston diameter ratio and piston-pin inner diameter to pin outer diameter ratio,Providing_information
piston-pin length to piston diameter ratio and piston-pin inner diameter to pin outer diameter ratio,Providing_information
So I think my subsytem is heaviest so I need to drop weight as much as possible  while other lighter subsystems make up for increased factorofsafety,Providing_information
 0   1  and  2   55 ,Providing_information
I am also not trying to change the design form here ,Providing_information
So I think my subsytem is heaviest so I need to drop weight as much as possible  while other lighter subsystems make up for increased factorofsafety,Providing_information
I can try  that is the limit tho,Providing_information
So I think my subsytem is heaviest so I need to drop weight as much as possible  while other lighter subsystems make up for increased factorofsafety,Providing_information
thickness is  10  mm,Providing_information
Sounds good  Looks like our issue is in the crankshaft then,Providing_information
i have a factorofsafety of  2   47 ,Providing_information
that puts my mass at  2   43  and factorofsafety at  3   9  with t equals to  10   pistonborediameter equals to  25   and bearingoffset equals to  70   That s not bad for now,Providing_information
i have a factorofsafety of  2   47 ,Providing_information
makes sense,Providing_information
yep,Providing_information
I haven t changed the broadcast for awhile  it must be someone else,Providing_information
Yeah  I have not changed anything yet but found out that someone has the same parameter as me ,Providing_information
See if you can lower your mass just a little bit,Providing_information
its  80  rn,Providing_information
piston bore diameter,Providing_information
currently working with them,Providing_information
I got a little better mass results,Providing_information
ok got it,Providing_information
okay perfect,Providing_information
using r 2   equals to   0   7  and r 3   equals to   0   7  at the moment,Providing_information
i think so,Providing_information
Well you ve got the crankshaft  it should be the heaviest,Providing_information
 80 ,Providing_information
hmm that s weird,Providing_information
I ll try,Providing_information
Diameter of  50 ,Providing_information
nope ,Providing_information
Our dimensions line up at least,Providing_information
Ok updated broadcast  now we re close,Providing_information
neato,Providing_information
though I might switch to  75 ,Providing_information
I think we should be good  just don t change anything too much because we are heading in the wrong direction,Providing_information
I asked the other designers and the factorofsafety seems to be fine,Providing_information
im not sure,Providing_information
okay nice,Providing_information
Ok that s what I need to know from you so keep me in the loop when that changes,Providing_information
kk,Providing_information
and our mass so high,Providing_information
however i can bring it all the way down to  40  and still have a factorofsafety of  2   7 ,Providing_information
I can broadcast htat,Providing_information
total,Providing_information
piston-pin length to piston diameter ratio and piston-pin inner diameter to pin outer diameter ratio,Providing_information
 0   13 ,Providing_information
I don t control that aspect it affects my value but I don t control it,Providing_information
 2   43  which is a bit high,Providing_information
The factorofsafety range for others is between  2   5  and  4   09 ,Providing_information
Heaviest Ms :   3   64  Highest factorofsafety :   6   92 ,Providing_information
My part only accounts for only  0   1  so I can t do much for mass,Providing_information
r 2  and r 3  of the piston pin,Providing_information
Great - makes sense  that s my job lol,Providing_information
I don t know ,Providing_information
That might not be worth it then,Providing_information
yes,Providing_information
sweet,Providing_information
 0   13 ,Providing_information
Great - we re getting close  I mass trying to figure out who keeps changing their broadcasted values,Providing_information
I feel like we should have one person changing at a time,Providing_information
I think someone s dimensions aren t lining up ,Providing_information
piston is in charge of the diameter,Providing_information
I feel like we should have one person changing at a time,Providing_information
yeah drop that to like  1   5  if you can,Providing_information
I feel like we should have one person changing at a time,Providing_information
ok,Providing_information
I feel like we should have one person changing at a time,Providing_information
 0   55 ,Providing_information
I Have  Since my part is probably the lightest  I increased my fs,Providing_information
that makes sense,Providing_information
Im at  12   60  now ,Providing_information
trying to lower mass of  2   43   still using  70 ,Providing_information
Yeah me too  just told everyone to calm down a little 3 ,Providing_information
cool thanks,Providing_information
nice,Providing_information
mine is  0   1  so idk why our mass is so high,Providing_information
thats a good idea,Providing_information
I think my part and yours are doing fine,Providing_information
Just did  I think that made it heavier,Providing_information
more like first hour,Providing_information
the crankshafts mass is really high,Providing_information
Awesome  thank you,Providing_information
update : ,Providing_information
yeah it s a lot heavier,Providing_information
mass  equals to   9   86 ,Providing_information
Looks like the crankshaft is very heavy then,Providing_information
factorofsafety  equals to   7   98 ,Providing_information
I think my pistonborediameter _ bearingoffset makes someone elses subsystem a lot heavier,Providing_information
nope mine has been at  1   27 ,Providing_information
maybe try and adjust again to find a balance,Providing_information
lol definitely  i mass keeping my values the same for now and trying to communicate with everyone,Providing_information
oh okok,Providing_information
Right now we need to reduce mass and keep factorofsafety  do u want to also see if anyone can do that so its not a free for all,Providing_information
 0   87 ,Providing_information
yes but i didnt broadcast,Providing_information
yeah im not sure either  trying to find out,Providing_information
Same haha,Providing_information
Great - thanks,Providing_information
Make sure everyone is using the dimensions for the most updated broadcast  I think someone s dimensions aren t lining up ,Providing_information
Make sure everyone is using the dimensions for the most updated broadcast  I think someone s dimensions aren t lining up ,Providing_information
because it just skyrocketed,Providing_information
Make sure everyone is using the dimensions for the most updated broadcast  I think someone s dimensions aren t lining up ,Providing_information
no only on piston bore diameter,Providing_information
mine depends on yours but my mass has not increased above  2 ,Providing_information
Nope  havent changed anything,Providing_information
I think hes at factorofsafety  1   64  and mass of  2   26  but that was a while ago,Providing_information
got it  hmmm,Providing_information
BTW  shaved my mass down a tad  mass  equals to   0   52  now,Providing_information
Ideally we can help them out and find the optimal form for all our systems,Providing_information
I think the crankshaft person is the one throwing the values all around,Providing_information
Ideally we can help them out and find the optimal form for all our systems,Providing_information
It might be the flywheel or crankshaft folks,Providing_information
With my current design  mass is  0   52  and factorofsafety is  2   0 ,Providing_information
ok change it to  84  and see what happens,Providing_information
yes agreed,Providing_information
I think your dimension has to line up with the flywheel,Providing_information
ok,Providing_information
I ve kept my numbers steady for a while,Providing_information
I mass trying to do that as well,Providing_information
Looks like the crankshaft is very heavy  Ideally we can help them out and find the optimal form for all our systems,Providing_information
I think we should go with  40 ,Providing_information
for the diameter,Providing_information
ok,Providing_information
I think if you minimize the mass  we can work together to get a good factor of safety,Providing_information
Ok,Providing_information
TRUE,Providing_information
yeah me too,Providing_information
ok will try some other variations,Providing_information
nice  So we need to fine someone who can reduce ewight,Providing_information
because if I go with  50   factorofsafety would be too low,Providing_information
Ok we re good I think,Providing_information
Ok we re good I think,Providing_information
woo ,Providing_information
Ok we re good I think,Providing_information
Just changed it and it didn t help much,Providing_information
Not by much  I can find values that work for it quickly,Providing_information
Oh no,Providing_information
okay let s tell everyone to stop changing stuff rn,Providing_information
Ok ,Providing_information
I dunno,Providing_information
Yeah it is either him or the flywheel,Providing_information
no have not plugged in any new values,Providing_information
and yea I am broadcasting,Providing_information
yep i got it,Providing_information
Wasn t me,Providing_information
our factorofsafety is so low,Providing_information
Yea  Our dimensions line up  so there may be miscommunication among other members,Providing_information
Mass yes,Providing_information
yes,Providing_information
I am thanks for letting me know ,Providing_information
the flywheel apparently only has a mass of  1   27 ,Providing_information
mass is  3  and factorofsafety is  1   44 ,Providing_information
only  bearingoffset  affects my factorofsafety  Butmy factorofsafety is in the range of thousands so I don t think it matters too much ,Providing_information
I can sacrifice some factorofsafety if it will take off a lot of mass,Providing_information
I will ask others,Providing_information
The min factorofsafety between us all is the one that is broadcasted right now,Providing_information
Perfect ,Providing_information
I Havent updated in awhile so my numbers are ms :   3   64  factorofsafety :  6   92 ,Providing_information
okay one sec,Providing_information
For the diameter  I think we should use  40 ,Providing_information
okay,Providing_information
ok maybe try lowering that because it might be a detriment to other peoples factorofsafety,Providing_information
Piston diameter,Providing_information
yeah min is  2   77 ,Providing_information
The min factorofsafety between us all is the one that is broadcasted right now,Providing_information
I dont no,Providing_information
increase your factorofsafety ,Providing_information
bc for me  if it is  50   I can t get my factorofsafety to go high,Providing_information
The min factorofsafety between us all is the one that is broadcasted right now,Providing_information
mine is at the highest possible value,Providing_information
yea sure,Providing_information
lowering flywheeldiameter helps with mass,Providing_information
pistonborediameter _ bearingoffset,Providing_information
 1   66 ,Providing_information
oh  60  is good,Providing_information
Ok I can do that,Providing_information
Change it back to  105  because the mass will decrease,Providing_information
I ve got  2  of my own variables,Providing_information
bearingoffset and pistonborediameter _ bearingoffset,Providing_information
OK,Providing_information
 mine,Providing_information
nope,Providing_information
I mass jumping between   0   7   0   7   and   0   7   0   8   for my values - the first option gives a higher factor of safety at the cost of a higher mass,Providing_information
hmm okay i will talk with others,Providing_information
Just did,Providing_information
ok,Providing_information
and then I depend on flywheeldiameter  t _ f  and pistonborediameter,Providing_information
ok ,Providing_information
ok,Providing_information
now its  4   92 ,Providing_information
crankshaft bearing offset,Providing_information
i guess still just try and get it as high as possible lol idk,Providing_information
Ok  Be sure to update the broadcast so everyone knows where we are ,Providing_information
Let s try  75 ,Providing_information
yeah u should probs freeze,Providing_information
sure,Providing_information
mass  equals to   0   16   factorofsafety  equals to   4   66 ,Providing_information
yeah I,Providing_information
No one is updating broadcast,Providing_information
i shit you not lol ,Providing_information
great thanks,Providing_information
I mass communicating now,Providing_information
Reduces mass let me see what i can do,Providing_information
thats bonkers,Providing_information
No  because I haven t needed to  I mass mainly trying to coordinate everyone else now ,Providing_information
Same   40  is the way to go,Providing_information
yes  with a mass of  0   1 ,Providing_information
the factorofsafety went up from  4821  to  5625 ,Providing_information
I just try  75 ,Providing_information
Im going to reduce piston pistonborediameter to  75 ,Providing_information
our overall numbers keep fluctuating like mad,Providing_information
Nope  I have held mine constant since i cant get better than mass :   1   61  and factorofsafety :   1   35 ,Providing_information
ok i got factorofsafety  2   02  and mass of  5   82 ,Providing_information
to simulate,Providing_information
and see,Providing_information
 5625 ,Providing_information
Basically unless the bore diameter changes I found my sweet spot ,Providing_information
Alrighty  Just updated it,Providing_information
 70 ,Providing_information
If the piston diameter is  75   I can get a good mix of mass and fs,Providing_information
good stick with that,Providing_information
Im going to reduce piston pistonborediameter to  75  to see what happens,Providing_information
 1   35 ,Providing_information
We had a very good one at  80  before,Providing_information
Im going to reduce piston pistonborediameter to  75 to see what happens,Providing_information
I have  at least on my screen ,Providing_information
I have it low as possible,Providing_information
 4   55 ,Providing_information
Hello,Providing_information
 4   55 ,Providing_information
 4707 ,Providing_information
yeah that s what I thought,Providing_information
oh noooo go back,Providing_information
No  I have two of my own variables,Providing_information
the one that is currently broadcasted is  6   92   Thats the max i can get,Providing_information
no I dont,Providing_information
I can lower my diameter more if you need it,Providing_information
Hahaha wow,Providing_information
diameter just updated back to  80 ,Providing_information
I think Ive found my optimal solution so i dont really have anything to do,Providing_information
OK,Providing_information
great,Providing_information
mass  1   66  factorofsafety  1   64 ,Providing_information
and then my system depends on  3  other variables,Providing_information
 7   98 ,Providing_information
dang that factorofsafety is low,Providing_information
it s so bad lol,Providing_information
 3   64 ,Providing_information
nope,Providing_information
sounds good,Providing_information
 2   11   I can t really descrease is  my dimensions are at their max min,Providing_information
just did,Providing_information
it s  5625  but my part has a weird factorofsafety,Providing_information
Awesome,Providing_information
 51  and  1   1 ,Providing_information
We have a good factorofsafety so don t drastically change anyhting,Providing_information
We have a good factorofsafety so don t drastically change anyhting,Providing_information
My mass is  1   12   factorofsafety is  4707 ,Providing_information
We have a good factorofsafety so don t drastically change anyhting,Providing_information
We have a good factorofsafety so don t drastically change anyhting,Providing_information
I mass using   0   7    0   7   at the moment,Providing_information
Ok I think someone is confused,Providing_information
OK,Providing_information
bearingoffset :  150  dc :  50 ,Providing_information
hmm,Providing_information
and then I depend on flywheeldiameter  t _ f  and pistonborediameter,Providing_information
great - please leave it there,Providing_information
 9   86 ,Providing_information
Same here  the total simulation was very good for two seconds and that someone completely messed it up,Providing_information
I updated to the values that gave me mass  equals to   0   52  and fs  equals to   2   0  and have not since,Providing_information
so for me besides diameter  i can play around with two variables,Providing_information
back at  80 ,Providing_information
Diameter is  40  mm,Providing_information
yeah it sucked,Providing_information
one is Input piston-pin length to piston diameter ratio,Providing_information
I mean factorofsafety and mass,Providing_information
back at 80 ,Providing_information
just got an factorofsafety of  2   03  and mass of  1   01 ,Providing_information
back at  80 ,Providing_information
Im sticking with that,Providing_information
these are the same values for the  very good  design,Providing_information
and another is Input piston-pin inner diameter to pin outer diameter ratio,Providing_information
great ,Providing_information
back at  80 ,Providing_information
ok  I have heard nothing from Crank Design,Providing_information
Yea our dimensions line up then,Providing_information
I change it back to  80  since the overall results for  75  are not good,Providing_information
yeah  working on it,Providing_information
the broadcasted values of  2   31  and  1   4 ,Providing_information
I think so,Providing_information
 51  and  1   1  my values keep getting messed up,Providing_information
yeah idk what,Providing_information
our mass is already  10 kg too high,Providing_information
OK,Providing_information
 17   5  would be great  lowers mass a ton,Providing_information
well the grade scale shows that a total mass below  2  should be possible,Providing_information
yeah we were over  2  about a minute ago,Providing_information
 0   55 ,Providing_information
right  :  ,Providing_information
ok i get factorofsafety of  5  and ms of  7 ,Providing_information
Cus thats our weak point rn,Providing_information
The crankshaft by far has the most mass,Providing_information
They asked and I gave them  40 mm  I reached out to ask if I needed to change anything to help them  and they have not responded,Providing_information
yes,Providing_information
I haven t changed anything in the last five min,Providing_information
No,Providing_information
im not sure if everyone is on board ,Providing_information
yeah they say they cant decrease it any more,Providing_information
increase in either variable causes both the mass and factorofsafety to go up,Providing_information
our factorofsafety still needs to go up,Providing_information
Okay I mass using my results for  80 ,Providing_information
still mass  equals to   9   86  and factorofsafety  equals to   7   98 ,Providing_information
hahah this is rough,Providing_information
i have set it to those values,Providing_information
Ok cool,Providing_information
crankshaft is  2   11  but they say they cant decrease it anymore,Providing_information
Thanks,Providing_information
i wont move mine again,Providing_information
Now it is  80 ,Providing_information
I think it s dependent on the flywheel  crankshaft  and connecting rod values at this point,Providing_information
Yeah  I mass upto  2   62  now  But remember  its the minimum of all the factorofsafety that matters the most ,Providing_information
okay  i havent updated in awhile,Providing_information
I think so,Providing_information
yes,Providing_information
right,Providing_information
Thats fine ,Providing_information
We are good on mass,Providing_information
 12  and  60 ,Providing_information
by the way  I can get an fs of  10   19  if you go down to  75 ,Providing_information
 12  for flywheelthickness and  60  for flywheeldiameter,Providing_information
so I have two variables,Providing_information
That would be my guess too ,Providing_information
I am at the time we got the best result now,Providing_information
one is Input piston-pin length to piston diameter ratio,Providing_information
no,Providing_information
 1   94 ,Providing_information
no,Providing_information
I think I have the easiest part lol  No one s asking my parameters so I guess no one depends on them,Providing_information
Okay  I played around with it at the beginning and I don t think my factorofsafety has a huge affect on the overall factorofsafety  My mass is only  3   17   and my factorofsafety is at  2   That s where I thought I would keep it for now ,Providing_information
and another is Input piston-pin inner diameter to pin outer diameter ratio,Providing_information
no,Providing_information
nope  haven t broadcasted in a bit  The most I can change the wieght is by like  3  anyways,Providing_information
Flywheel i think i found an optimal solution - crankshaft said the same,Providing_information
No,Providing_information
I haven t changed my dimensions for awhile now  hope that helps,Providing_information
diameter is  80 ,Providing_information
they have not been changed for the last  10  minutes,Providing_information
Based on their mass of  1   66   they take up half the weight of the system  So anything that we can do in order to reduce that is important ,Providing_information
mass  8   84  factorofsafety  4   39 ,Providing_information
Can you change flywheeldiameter to  55  and braodcast,Providing_information
ok that s good,Providing_information
 1   64 ,Providing_information
no,Providing_information
these are the same values I had for the  very good  design,Providing_information
I think that is an average of each designer s parts which is why I think someone s dimensions aren,Providing_information
nice,Providing_information
Ah okay  gotcha,Providing_information
we can both move  i have to tell teh others also becuase they depend on it,Providing_information
Ok,Providing_information
arent lining up,Providing_information
Will do ,Providing_information
 5   75     75 ,Providing_information
no,Providing_information
 6   61   80 ,Providing_information
I have factorofsafety of  4   12  and mass of  1   44 ,Providing_information
yeah one sec,Providing_information
maybe my part doesn t matter,Providing_information
Waiting on connecting rod to change values now  no one else is at the moment,Providing_information
The TA guy said its the lowest value between us,Providing_information
Waiting on connecting rod to change values now  no one else is at the moment,Providing_information
Waiting on connecting rod to change values now  no one else is at the moment,Providing_information
ya  try  75 ,Providing_information
I have factorofsafety of  4   12  and mass of  1   44 ,Providing_information
 1   3  and mass is too high,Providing_information
ok,Providing_information
I just broadcasted  10    15   and  60 ,Providing_information
 44    1   29 ,Providing_information
just did it,Providing_information
everyone else has remained the same values,Providing_information
pretty sure no one,Providing_information
I have my values set at t I   equals to   5   667  and r  1    equals to   4  with a factorofsafety of  2   0  and an mass s  of  3   17  using piston bore diameter of  80  ,Providing_information
I have my values set at t I   equals to   5   667  and r  1    equals to   4  with a factorofsafety of  2   0  and an mass s  of  3   17  using piston bore diameter of  80  ,Providing_information
I have my values set at t I   equals to   5   667  and r  1    equals to   4  with a factorofsafety of  2   0  and an mass s  of  3   17  using piston bore diameter of  80  ,Providing_information
I have my values set at t I   equals to   5   667  and r  1    equals to   4  with a factorofsafety of  2   0  and an mass s  of  3   17  using piston bore diameter of  80  ,Providing_information
it has a low factorofsafety for my part but it doesn t seem like mine really makes a difference,Providing_information
will do,Providing_information
Thanks,Providing_information
just changed diameter to  80  and got factorofsafety of  4   12  and mass of  1   44 ,Providing_information
yes  piston bore is  80 ,Providing_information
piston can increase factorofsafety if i move pistonborediameter  equals to   75   we are going to both adjust it now,Providing_information
piston can increase factorofsafety if i move pistonborediameter  equals to   75   we are going to both adjust it now,Providing_information
I think the lowest factorofsafety is what is broadcasted,Providing_information
nah  we only have  2  mins left,Providing_information
piston can increase factorofsafety if i move pistonborediameter  equals to   75   we are going to both adjust it now,Providing_information
impressive,Providing_information
I don t think that s right,Providing_information
Diameter  equals to   40  mm,Providing_information
gotcha,Providing_information
I mass pretty sure no one depends on my variables though,Providing_information
Diameter  equals to   40 mm,Providing_information
our mass just went up  20 kg ,Providing_information
our mass just went up  20 kg ,Providing_information
 7   02 ,Providing_information
 1   29 ,Providing_information
our mass just went up  20 kg ,Providing_information
our mass just went up  20 kg ,Providing_information
it would increase my factorofsafety some,Providing_information
But weight is  25 ,Providing_information
yep,Providing_information
factorofsafety _ s :   1653   92  ; ,Providing_information
It is updated  That s my current broadcast ,Providing_information
didnt change anything,Providing_information
We re close  guys,Providing_information
yea I am doing that rn,Providing_information
I mean  its a flywheel so it likely shouldnt be experiencing many loads  So that s normal ,Providing_information
currently  1   64 ,Providing_information
that looks good,Providing_information
yes   40 ,Providing_information
I can try,Providing_information
TRUE,Providing_information
 2   79 ,Providing_information
yeah that is what im using,Providing_information
I can minimize my diameter,Providing_information
Nope,Providing_information
to  15 ,Providing_information
ok never mind then,Providing_information
slightly,Providing_information
okay,Providing_information
im at  75 ,Providing_information
 3   42 ,Providing_information
ok,Providing_information
Thanks,Providing_information
connecting rod said their values weren t significantly different twenty minutes ago,Providing_information
connecting rod said their values weren t significantly different twenty minutes ago,Providing_information
My system factorofsafety is  2   05  atm,Providing_information
I ve been at  4  and right around  5   5 - 5   7  for all my broadcasts,Providing_information
Mine neither,Providing_information
no,Providing_information
Sorry I just mine back to  25 ,Providing_information
only the crankshaft offset,Providing_information
ok no one anything,Providing_information
uf,Providing_information
ok no one anything,Providing_information
ok no one anything,Providing_information
ok no one anything,Providing_information
increase it to  50 ,Providing_information
its at  12   lowest,Providing_information
raise it a little like  20 ,Providing_information
quality just went down to poor for me  seems like overall values are changing without anyone updating anything ? ,Asking_for_information
how much weight can you reduce roughly,Asking_for_information
yeah  leave yours in a safe config,Asking_for_information
how much weight can you trim  generally ,Asking_for_information
That s ok  I control the conrod length to crank length ratio  r 1   does that affect you in any way ? ,Asking_for_information
alright  guess not then,Asking_for_information
wait what,Asking_for_information
What s the best you can do with a flywheel shaft diameter of  45  ? ,Asking_for_information
Does a higher or lower diameter work better for the crankshaft,Asking_for_information
Does a higher or lower diameter work better for the connecting rod,Asking_for_information
Thanks  I mass good on my end  Is there anything you need from my end ? ,Asking_for_information
Yes  that is when I used piston bore diameter of  105 ,Asking_for_information
tell me if it s better to use greater value because  40 mm is the minimum value,Asking_for_information
Im gonna do  150  instead,Asking_for_information
Would a larger bore work better for you ?  I could go to about  45  but beyond that  my factorofsafety goes below  1   7   My factorofsafety is currently at  3   44  with a bore of  40 ,Asking_for_information
yeah  the diameter,Asking_for_information
or she,Asking_for_information
yeah unless someone knows how to increase factor of safety without increasing mass significantly,Asking_for_information
Our mass is too high  can we try and select variables to reduce the overall mass and broadcast those ?   sending this to the others as well ,Asking_for_information
Our mass is too high  can we try and select variables to reduce the overall mass and broadcast those ?   sending this to the others as well ,Asking_for_information
Our mass is too high  can we try and select variables to reduce the overall mass and broadcast those ?   sending this to the others as well ,Asking_for_information
Our mass is too high  can we try and select variables to reduce the overall mass and broadcast those ?   sending this to the others as well ,Asking_for_information
and what ive been telling the others hahah,Asking_for_information
